Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Physical exercise,Calories
44.43,Female,77.97,1.79,197.98,165.07,52.99,1.42,1404.52,Strength,27.236911334810877,2.19,3.01,1.0,24.33,0.01,2026.0
57.95,Female,109.35,1.91,197.88,156.24,55.93,1.5,1980.0,HIIT,27.103498374899203,2.19,3.04,2.0,29.97,-0.01,2854.0
40.93,Male,79.0,1.72,171.95,131.83,61.99,1.01,969.6,Cardio,27.921561899361926,3.1,4.0,2.0,26.7,-0.02,1934.0
51.0,Female,49.21,1.77,198.99,155.34,73.94,1.48,1298.85,Cardio,20.547303998831147,3.48,1.98,1.0,15.71,4.03,1367.0
32.82,Male,45.99,1.5,189.37,144.18,61.98,0.91,1102.1,HIIT,21.995726787739315,1.7,3.01,1.01,20.44,-0.02,1165.0
28.68,Female,55.89,1.61,177.35,127.97,50.57,1.41,1238.54,Cardio,22.509647772076622,2.29,2.99,1.0,21.56,-0.02,1562.0
49.33,Female,79.28,1.73,194.07,128.13,69.16,1.45,956.13,Yoga,29.934594478269826,3.3,3.0,1.0,26.49,-0.01,1931.0
55.89,Male,59.77,1.56,181.97,154.74,57.16,1.24,1635.44,HIIT,25.95556200887513,2.61,4.02,1.99,24.56,0.02,1568.0
18.88,Male,82.68,1.96,174.42,168.38,61.81,1.89,1965.6,Cardio,24.959180929339613,3.48,5.03,3.0,21.52,-0.02,2340.0
51.84,Male,68.01,1.63,178.71,147.5,66.91,1.17,1028.66,Cardio,27.53354867214259,2.4,3.0,1.0,25.6,-0.03,1689.0
33.09,Female,64.95,1.71,172.21,134.96,74.31,1.18,1273.34,Strength,22.777063633593,2.51,3.98,1.99,22.21,-0.02,1769.0
19.16,Male,73.15,1.78,176.97,125.41,60.87,0.81,801.17,Strength,27.434626077820717,1.58,3.01,1.0,23.09,0.01,2025.0
56.4,Male,50.87,1.7,175.19,145.88,58.03,1.28,1267.2,Strength,21.1505268962316,2.31,1.98,1.0,17.6,-0.04,1362.0
56.7,Female,96.29,1.74,198.91,143.85,54.16,1.21,1161.6,Cardio,31.97726046003919,2.79,3.0,2.0,31.8,-0.04,2738.0
28.26,Male,78.46,1.62,185.05,154.28,59.03,1.11,1066.49,Cardio,29.843092374163742,1.8,2.99,2.01,29.9,-0.04,2382.0
28.93,Female,85.79,1.62,174.06,122.41,54.94,1.52,1185.6,Yoga,27.72081737884137,3.52,4.0,3.0,32.69,0.02,2156.0
34.21,Male,91.98,1.76,174.75,143.22,72.9,0.73,641.23,Cardio,33.70765924990741,3.5,3.0,1.0,29.69,-0.03,2416.0
57.77,Female,58.5,1.66,171.86,160.56,59.9,1.21,1061.9,Cardio,23.89061551145032,2.89,1.97,1.0,21.23,-0.03,1724.0
21.76,Male,50.77,1.59,196.95,138.92,65.85,1.28,1689.6,HIIT,26.072072801363987,1.81,3.05,2.0,20.08,0.01,1359.0
43.72,Male,66.17,1.83,177.88,136.58,58.95,1.11,1198.8,Strength,21.698634562492142,2.4,2.99,2.0,19.76,-0.01,1680.0
39.03,Female,58.46,1.93,164.54,135.88,58.0,1.35,1458.0,Strength,14.202226996371628,3.72,4.0,2.0,15.69,0.01,1630.0
41.49,Male,72.21,1.64,165.35,146.99,54.13,1.42,1019.84,Yoga,30.30026425412357,2.29,3.02,1.97,26.85,-0.01,1917.0
21.86,Male,109.94,1.92,172.19,143.51,55.0,1.16,1531.2,HIIT,29.98778948629975,3.28,2.98,2.0,29.82,0.98,2891.0
57.72,Male,65.22,1.63,167.01,121.3,52.91,1.12,1483.33,HIIT,27.29030520930492,2.02,2.96,2.04,24.55,0.0,1861.0
21.84,Female,61.66,1.52,169.05,166.14,61.05,1.84,1912.13,Cardio,25.82885887394169,2.71,4.96,2.99,26.69,1.0,1754.0
25.0,Female,88.17,1.95,182.05,130.62,68.1,1.41,932.29,Yoga,22.509536361805242,3.01,2.0,1.02,23.19,0.0,2200.0
55.26,Male,49.16,1.76,194.07,161.13,72.93,1.28,1126.4,Cardio,17.349741423715127,2.01,1.99,1.0,15.87,0.01,1514.0
25.85,Female,44.12,1.6,186.14,135.59,61.21,1.09,1318.9,HIIT,16.342581152456876,1.99,3.0,1.0,17.23,0.02,1187.0
50.26,Female,57.77,1.79,163.87,130.85,55.78,1.61,1883.7,Strength,19.13147362860873,2.71,3.98,3.0,18.03,-0.05,1671.0
32.91,Female,106.14,1.6,182.79,151.82,74.2,1.39,1499.95,Strength,35.0,3.31,4.0,1.99,41.46,0.02,2682.0
42.95,Female,73.58,1.88,176.21,141.73,62.78,1.17,770.8,Yoga,23.041451003583866,3.29,3.01,1.0,20.82,2.0,1894.0
18.21,Female,64.93,1.82,186.79,149.11,52.22,1.2,864.0,Yoga,22.715094935403208,2.38,3.03,2.0,19.6,-0.02,1642.0
39.56,Male,73.44,1.94,176.89,162.08,68.92,0.8,791.28,Strength,21.778113527864377,2.42,1.99,1.0,19.51,0.02,1765.0
45.24,Female,52.53,1.85,186.16,161.12,73.02,1.2,1056.96,Cardio,18.451234387437538,2.51,2.98,1.01,15.35,0.04,1394.0
42.86,Female,102.43,1.71,189.71,147.06,58.16,0.82,811.8,Strength,33.75512787549158,2.0,2.02,1.0,35.03,-0.01,2755.0
56.04,Female,69.13,1.68,195.4,137.93,57.94,0.65,572.52,Cardio,27.395456881303616,2.1,1.98,1.01,24.49,0.02,1771.0
45.31,Male,65.82,1.68,195.89,129.3,65.99,0.75,741.15,Strength,24.132345811529326,2.63,3.02,1.0,23.32,2.03,2025.0
40.23,Male,73.72,1.94,176.91,162.16,69.18,0.81,801.17,Strength,24.398460722779717,2.4,1.97,1.0,19.59,0.02,1977.0
53.85,Male,58.81,1.59,185.77,166.67,72.93,1.07,704.92,Yoga,25.018151837237298,1.93,2.01,1.0,23.26,-0.01,1457.0
18.88,Female,71.97,1.94,199.52,147.66,62.12,1.18,1557.6,HIIT,23.013441571828718,3.18,3.02,2.0,19.12,0.02,1973.0
28.51,Male,86.8,1.76,196.9,120.69,60.01,1.19,1142.4,Cardio,28.949943262764393,3.48,3.02,2.0,28.02,1.99,2314.0
31.77,Female,49.74,1.62,167.05,158.04,74.09,1.17,1265.71,Strength,17.762339951471073,2.52,2.99,2.02,18.95,-0.01,1283.0
24.13,Female,52.72,1.57,168.56,165.93,59.87,1.29,850.63,Yoga,22.226801029009184,2.38,1.99,1.0,21.39,0.03,1372.0
20.89,Male,81.3,1.9,194.25,136.95,54.74,1.8,2572.02,HIIT,23.868999899199963,3.51,4.03,2.99,22.52,0.04,2002.0
57.93,Male,63.32,1.78,175.91,154.38,73.09,1.59,1653.6,Cardio,25.651324703270625,2.71,4.0,3.0,19.98,0.01,1928.0
41.29,Female,100.45,1.83,159.97,162.21,66.21,0.79,693.94,Cardio,31.935178707023525,3.21,1.99,1.0,29.99,1.98,2772.0
30.7,Female,48.53,1.65,163.56,165.55,59.9,1.09,1317.7,HIIT,20.74945052579872,2.49,2.0,1.0,17.83,0.0,1287.0
27.99,Male,66.31,1.67,171.16,157.23,74.11,0.6,596.16,Strength,28.01515115096298,2.32,3.05,1.04,23.78,0.04,1818.0
25.05,Female,40.93,1.67,186.27,138.06,71.0,1.02,979.2,Cardio,16.32421394069554,2.39,2.97,2.0,14.68,0.03,1252.0
40.26,Male,72.86,1.6,173.08,129.47,67.08,0.86,851.4,Strength,29.39976517689515,1.91,2.99,1.0,28.46,-0.03,1966.0
54.93,Male,84.12,1.79,178.08,121.55,52.17,1.2,1150.08,Cardio,24.289503816493703,2.42,3.0,1.98,26.25,-0.0,2205.0
30.94,Female,53.59,1.76,172.22,132.75,68.98,1.22,878.4,Yoga,19.196545176482704,1.81,4.01,2.0,17.3,1.0,1557.0
20.87,Female,50.91,1.71,174.06,131.74,73.0,1.07,771.04,Yoga,20.776850943990343,2.22,3.0,2.01,17.41,1.01,1472.0
44.9,Female,52.46,1.85,185.99,162.1,72.92,1.21,797.87,Yoga,19.49410917290393,2.48,3.02,1.0,15.33,0.02,1538.0
52.11,Female,59.57,1.71,169.06,150.64,57.9,1.23,810.32,Yoga,21.103185992205244,2.01,3.01,1.0,20.37,0.0,1679.0
24.19,Female,87.78,1.79,176.87,153.92,64.9,1.75,2045.92,Strength,27.74368417510158,3.53,4.01,2.99,27.4,0.01,2419.0
40.09,Female,77.19,1.92,178.97,137.68,67.95,1.14,1506.05,HIIT,25.72568505882867,3.71,4.03,2.01,20.94,0.01,2106.0
23.02,Female,41.47,1.75,167.31,145.35,61.01,0.82,812.54,Strength,15.021751037207174,2.09,3.0,1.01,13.54,0.95,1128.0
45.95,Male,84.02,2.0,188.87,162.14,66.11,1.84,1434.1,Yoga,22.97907834628407,3.5,4.98,2.99,21.0,-0.04,2327.0
49.93,Female,73.69,1.55,183.02,145.24,73.82,0.9,792.0,Cardio,31.260534185036455,2.1,3.02,1.0,30.67,1.0,2280.0
36.29,Female,110.47,1.77,190.91,155.85,74.22,1.2,1057.92,Cardio,35.0,3.42,2.06,1.02,35.26,-0.01,2877.0
32.33,Male,105.71,1.67,184.0,143.06,71.91,0.57,501.6,Cardio,35.0,2.91,2.99,1.0,37.9,0.03,2712.0
38.51,Male,83.97,1.74,163.96,151.09,50.94,1.66,1294.8,Yoga,31.02000533780302,3.5,4.97,3.0,27.73,0.03,2326.0
41.91,Male,63.12,1.98,172.49,125.86,60.69,1.42,1871.28,HIIT,21.488665470698653,3.4,4.01,1.98,16.1,-0.01,1838.0
32.45,Female,53.34,1.67,191.41,129.34,71.87,1.26,830.09,Yoga,22.35023831502065,2.52,2.99,1.0,19.13,0.04,1391.0
33.93,Female,124.95,1.63,160.78,136.15,65.84,1.42,1533.6,Strength,35.0,2.82,2.99,2.0,47.03,-0.02,3313.0
28.9,Male,106.08,1.81,177.23,155.92,59.96,1.29,928.8,Yoga,31.461918418893415,2.5,4.01,2.0,32.38,1.01,2995.0
50.77,Female,74.86,1.55,177.23,131.9,50.04,0.71,624.8,Cardio,35.0,2.1,2.0,1.0,31.16,1.01,1877.0
31.96,Female,108.74,1.8,171.87,137.83,52.88,1.26,1248.53,Strength,33.342217614226264,3.49,3.0,1.01,33.56,4.03,2971.0
24.0,Female,40.07,1.64,167.64,167.66,55.14,1.0,990.0,Strength,13.965603791533127,1.92,2.01,1.0,14.9,2.0,1107.0
27.18,Male,71.04,1.97,180.76,151.15,73.04,0.74,897.84,HIIT,21.246194539916697,3.59,3.0,1.03,18.31,-0.01,1985.0
24.45,Male,105.09,1.88,174.35,156.08,66.63,1.34,1448.41,Strength,29.607211726887137,2.3,3.0,2.01,29.73,0.01,2652.0
38.78,Female,127.03,1.82,179.94,161.15,69.86,1.26,1661.81,HIIT,35.0,3.0,3.0,1.99,38.35,-0.01,3234.0
53.79,Male,71.99,1.86,159.55,147.53,70.1,1.14,1093.49,Cardio,22.926150560751694,2.21,3.04,1.99,20.81,0.02,1847.0
36.32,Male,58.85,1.78,184.11,121.02,60.13,0.85,1030.37,HIIT,25.38845127011261,2.18,2.0,1.02,18.57,2.04,1435.0
41.11,Female,72.2,1.83,174.74,132.82,58.04,1.14,1095.31,Cardio,22.421700278487958,2.8,3.0,2.01,21.56,-0.0,1866.0
43.55,Female,60.76,1.65,176.02,168.82,53.96,1.27,915.92,Yoga,22.454812143342057,2.11,3.99,2.02,22.32,-0.02,1634.0
19.2,Male,60.34,1.59,184.23,128.1,52.8,1.14,751.03,Yoga,25.716951550854944,2.2,2.01,1.0,23.87,0.03,1548.0
46.81,Male,68.82,1.76,161.08,136.93,66.22,1.37,1478.37,Strength,27.407981158695645,2.41,2.98,1.99,22.22,2.01,1898.0
35.15,Male,79.09,1.64,196.23,164.14,69.84,1.27,1677.8,HIIT,31.049533393038693,2.61,4.0,2.01,29.41,2.01,2163.0
27.0,Female,62.21,1.8,169.09,143.53,71.92,1.48,1466.53,Strength,24.430034120281498,3.09,1.98,1.01,19.2,-0.01,1516.0
22.73,Female,41.6,1.58,163.3,131.99,67.07,0.56,676.98,HIIT,21.959046106861972,1.82,3.0,1.0,16.66,-0.02,1171.0
18.86,Female,110.72,1.91,160.93,148.54,54.03,1.31,1582.22,HIIT,32.080257843085874,2.91,1.98,1.0,30.35,-0.01,2706.0
19.34,Male,64.67,1.52,185.53,126.53,49.99,1.03,741.6,Yoga,31.249932892544305,2.2,3.98,2.0,27.99,-0.0,1940.0
29.84,Male,91.0,1.99,170.99,151.96,59.78,1.36,1798.19,HIIT,24.926137763498907,3.7,2.98,2.02,22.98,0.06,2616.0
18.41,Male,125.96,1.67,172.2,152.71,59.84,1.45,1390.84,Cardio,35.0,2.19,3.0,1.99,45.16,0.03,3499.0
43.42,Female,58.12,1.61,178.83,123.97,54.18,1.04,1376.23,HIIT,24.769226881577804,2.6,3.01,2.03,22.42,0.97,1756.0
34.95,Female,101.93,1.76,193.17,121.01,64.09,0.84,555.41,Yoga,31.842268364847495,2.9,2.03,1.02,32.91,0.98,2592.0
25.82,Male,127.08,1.73,167.11,159.8,61.94,1.32,1306.8,Strength,35.0,2.91,3.01,1.0,42.46,0.03,3355.0
20.33,Male,124.43,1.82,194.15,144.84,63.05,1.24,1189.41,Cardio,35.0,3.21,3.0,1.99,37.56,-0.02,3115.0
56.17,Female,88.06,1.71,180.03,156.83,60.12,1.7,2429.13,HIIT,30.25618945404073,3.51,4.0,2.99,30.12,0.01,2526.0
40.0,Male,51.89,1.6,198.0,127.83,70.09,0.87,766.3,Cardio,21.45108062531576,3.3,2.01,1.01,20.27,-0.01,1445.0
35.57,Female,79.35,1.64,195.71,163.71,69.93,1.27,915.92,Yoga,32.261615645347504,2.6,3.98,2.02,29.5,2.0,2225.0
41.05,Male,65.82,1.69,186.78,142.47,67.91,0.77,762.3,Strength,24.852623489577038,3.43,1.98,1.0,23.05,0.01,1608.0
19.93,Female,128.25,1.84,163.91,132.15,58.23,0.84,554.4,Yoga,35.0,2.28,3.01,1.0,37.88,0.02,3244.0
19.66,Male,128.83,1.92,167.16,145.47,57.21,0.63,761.61,HIIT,32.49438429855036,2.01,1.99,1.0,34.95,0.01,3332.0
34.86,Female,65.91,1.62,188.96,157.75,69.08,0.99,1070.09,Strength,22.610471673584193,1.5,3.97,2.01,25.11,-0.04,1845.0
27.8,Male,51.46,1.61,167.35,163.84,70.05,1.31,1259.7,Cardio,20.801214862793472,2.01,3.01,2.02,19.85,-0.01,1267.0
24.79,Female,57.6,1.57,188.4,144.94,52.06,1.36,1307.78,Cardio,25.63773830897546,2.19,2.99,2.02,23.37,0.02,1581.0
29.95,Female,91.76,1.99,171.23,152.34,60.05,1.38,994.43,Yoga,23.820433934318523,3.71,2.99,2.01,23.17,-0.0,2506.0
58.24,Female,109.04,1.91,198.27,156.4,55.92,1.5,1438.8,Cardio,28.676043915528002,2.2,3.01,1.99,29.89,0.02,2750.0
40.17,Female,63.73,1.61,163.22,159.01,59.05,1.31,1730.64,HIIT,22.440171044613784,1.61,2.98,2.01,24.59,0.01,1609.0
28.04,Male,62.88,1.62,196.12,147.2,55.23,0.68,448.8,Yoga,27.074121023659988,1.89,2.0,1.0,23.96,0.05,1485.0
25.44,Male,57.94,1.58,188.13,144.75,52.02,1.35,1458.0,Strength,24.475575299594738,2.19,3.0,2.0,23.21,0.01,1629.0
52.18,Male,43.66,1.62,179.29,120.84,61.03,1.41,930.6,Yoga,22.72257308319465,1.59,2.99,1.0,16.64,1.03,1328.0
43.84,Female,102.96,1.63,188.34,129.34,51.76,1.33,1754.14,HIIT,35.0,2.62,4.0,1.99,38.75,-0.02,2879.0
21.76,Female,97.96,1.88,193.95,134.84,71.01,0.53,639.55,HIIT,29.57214309802305,2.22,2.01,1.0,27.72,-0.02,2639.0
24.92,Female,104.01,1.88,174.2,155.88,67.24,1.35,1459.22,Strength,29.030547065884818,2.3,2.98,2.01,29.43,-0.03,2627.0
46.31,Female,75.36,1.53,179.3,150.69,65.96,1.29,1239.43,Cardio,29.107535466845864,2.08,4.01,2.01,32.19,4.0,2360.0
51.81,Female,105.37,1.99,187.04,130.03,66.9,0.94,929.75,Strength,29.467527028009794,1.99,2.03,1.0,26.61,1.02,2674.0
20.28,Female,54.94,1.78,173.3,137.44,70.86,0.56,368.93,Yoga,18.91750032697211,2.0,2.0,1.0,17.34,0.01,1551.0
45.41,Female,113.52,1.71,189.76,129.03,63.06,0.84,553.39,Yoga,35.0,2.31,2.02,1.0,38.82,-0.01,3006.0
49.89,Male,67.24,1.75,160.95,120.28,58.8,0.68,823.55,HIIT,28.586643265025383,2.72,3.02,1.01,21.96,0.01,1824.0
44.87,Male,50.11,1.65,169.99,136.04,49.99,1.45,955.26,Yoga,20.23259401863462,2.32,2.01,1.0,18.41,0.04,1261.0
24.81,Female,62.45,1.65,173.56,142.0,61.04,1.19,784.69,Yoga,26.399905101748267,2.22,3.02,1.0,22.94,-0.03,1811.0
31.76,Female,65.43,1.62,185.66,127.5,63.07,0.58,510.4,Cardio,26.509741980190807,3.39,2.01,1.0,24.93,1.97,1695.0
21.15,Male,54.52,1.78,173.0,138.38,70.86,0.56,678.22,HIIT,16.796918951784054,2.01,1.99,1.01,17.21,-0.01,1369.0
44.87,Male,88.11,1.78,197.61,166.92,66.94,1.55,1816.29,Strength,27.204348846447655,3.49,4.01,3.02,27.81,0.01,2312.0
35.98,Male,91.34,1.65,169.29,158.33,71.11,1.38,991.94,Yoga,33.065483297033694,3.38,4.0,1.98,33.55,-0.01,2447.0
49.32,Male,78.81,1.73,181.99,150.55,63.64,1.39,1222.09,Cardio,27.591021671348567,2.3,1.98,1.0,26.33,0.03,1872.0
31.87,Male,77.05,1.92,173.85,136.72,49.89,1.39,1335.51,Cardio,24.635091790529774,3.3,3.0,2.01,20.9,0.02,1957.0
39.12,Female,71.13,1.88,197.73,147.38,50.89,0.55,363.33,Yoga,25.323417561120223,2.21,2.0,1.01,20.13,-0.01,1960.0
49.41,Female,60.79,1.87,179.86,131.26,61.13,1.15,828.0,Yoga,21.032933071357633,3.01,4.01,2.0,17.38,0.01,1680.0
18.0,Female,52.69,1.74,187.04,164.95,58.04,1.2,1186.92,Strength,20.999133389142923,2.2,1.98,1.0,17.4,0.01,1372.0
44.93,Female,71.31,1.68,172.02,143.73,62.69,1.37,1360.0,Strength,31.793843928333647,1.62,2.96,1.03,25.27,-0.01,1907.0
55.86,Female,51.36,1.7,174.91,145.66,57.8,1.27,1257.3,Strength,20.386704110282807,2.31,1.99,1.0,17.77,-0.04,1419.0
51.16,Male,70.99,1.55,178.28,139.13,54.14,1.41,1398.44,Strength,29.528709365060504,1.58,2.99,1.02,29.55,0.04,1999.0
21.52,Female,101.11,1.84,180.78,132.13,50.05,1.31,1583.66,HIIT,30.36745025994723,3.3,2.03,1.0,29.86,-0.01,2690.0
29.0,Male,86.97,1.62,174.27,121.52,55.15,1.53,1593.65,Cardio,29.338377195991804,3.49,3.98,3.02,33.14,-0.01,2251.0
42.28,Male,63.1,1.98,173.39,126.27,60.92,1.42,1021.55,Yoga,18.926215566566892,3.4,3.99,1.99,16.1,-0.01,1753.0
50.06,Female,60.78,1.75,192.05,165.88,73.83,1.22,877.67,Yoga,21.71805112028189,2.2,4.01,1.99,19.85,1.0,1805.0
19.24,Male,59.3,1.77,181.28,135.66,53.01,1.39,1680.37,HIIT,20.96214415585435,2.69,1.98,1.0,18.93,1.02,1499.0
25.94,Female,61.85,1.62,198.29,138.8,57.96,1.88,1959.71,Cardio,20.197821086213214,2.68,4.02,3.03,23.57,1.03,1827.0
19.71,Female,91.89,1.94,175.93,131.53,71.05,1.15,1105.84,Cardio,26.193921625090628,2.09,2.98,2.02,24.42,0.03,2419.0
25.35,Male,123.94,1.99,180.05,121.13,71.92,1.13,745.12,Yoga,29.855068390424304,2.6,2.99,1.0,31.3,0.98,3335.0
52.1,Male,68.12,1.63,178.92,147.68,66.93,1.18,1427.8,HIIT,28.865549216888894,2.44,3.02,1.0,25.64,-0.01,1880.0
22.28,Female,61.17,1.52,168.84,166.28,60.82,1.83,1426.3,Yoga,28.57773247825531,2.71,5.02,2.99,26.48,0.99,1860.0
43.16,Male,57.76,1.79,175.19,166.08,61.98,1.98,2831.4,HIIT,22.476815670820844,2.71,4.02,3.0,18.03,-0.01,1544.0
41.06,Male,62.13,1.79,180.91,161.7,73.1,1.98,2829.22,HIIT,16.48869120611628,2.72,4.99,2.99,19.39,-0.0,1814.0
31.1,Male,57.66,1.56,160.95,123.77,50.16,1.8,2574.0,HIIT,25.314885024306463,2.69,5.0,3.0,23.69,0.02,1624.0
39.87,Female,60.25,1.88,183.12,140.93,61.09,1.22,1609.06,HIIT,17.452939239018885,3.0,2.99,1.99,17.05,3.03,1697.0
56.5,Female,83.73,1.65,171.87,165.62,66.9,1.56,1217.74,Yoga,29.25335441978017,3.51,3.99,3.01,30.75,0.02,1976.0
56.94,Female,85.43,1.69,189.28,133.38,49.93,1.76,2057.62,Strength,31.352136096024815,3.52,5.02,2.99,29.91,0.01,2392.0
40.07,Male,60.47,1.89,182.91,140.36,61.04,1.22,1318.7,Strength,21.221867304614925,3.02,2.98,2.01,16.93,3.02,1846.0
56.55,Female,84.22,1.63,184.34,140.78,52.23,1.0,959.2,Cardio,32.13025571904445,2.92,3.99,1.99,31.7,0.01,2276.0
28.75,Female,87.82,1.89,199.18,136.87,53.93,1.75,1822.8,Cardio,25.86840949625746,3.5,5.0,3.02,24.58,1.99,2598.0
28.17,Male,63.01,1.62,196.07,147.28,54.92,0.67,662.7,Strength,24.89308872122134,1.91,1.98,1.0,24.01,0.0,1540.0
38.01,Female,69.41,1.52,164.17,144.49,66.07,1.18,1276.52,Strength,33.183110485919215,2.0,4.0,2.02,30.04,-0.01,1911.0
35.0,Female,63.91,1.74,197.51,142.6,70.9,1.04,748.18,Yoga,21.396530842857594,2.69,4.02,1.99,21.11,-0.0,2012.0
31.04,Male,52.52,1.63,182.78,141.06,70.01,0.56,370.61,Yoga,22.28326741794508,2.39,3.02,1.03,19.77,0.01,1510.0
18.43,Female,59.28,1.57,184.05,162.3,50.02,1.64,1278.22,Yoga,26.8279299440212,2.67,4.98,2.99,24.05,-0.01,1673.0
52.65,Male,68.51,1.97,194.12,138.82,69.05,1.29,1704.22,HIIT,18.33994061341493,2.1,2.99,2.01,17.65,0.0,1956.0
58.05,Male,75.28,1.78,160.98,139.65,63.0,1.04,998.4,Cardio,24.74368849673562,2.49,4.01,2.0,23.76,0.01,2022.0
38.02,Female,58.48,1.72,195.91,148.49,68.17,1.07,1410.05,HIIT,22.036571736254817,1.71,2.98,1.98,19.77,-0.04,1646.0
56.96,Male,64.36,1.52,170.33,129.66,51.84,1.72,1340.57,Yoga,27.12470797426701,2.7,4.99,2.99,27.86,-0.03,1923.0
42.06,Female,50.87,1.75,162.95,161.71,51.14,1.27,1676.4,HIIT,24.197618653409997,1.89,3.02,2.0,16.61,-0.01,1448.0
54.26,Female,68.41,1.54,181.93,139.85,50.1,0.73,642.98,Cardio,27.947324511535204,1.5,3.0,1.01,28.85,4.0,2049.0
32.02,Male,67.97,1.66,166.88,122.12,54.05,1.11,798.53,Yoga,25.421765862192668,2.29,3.99,1.99,24.67,0.0,1900.0
57.0,Female,64.31,1.56,176.96,143.93,73.24,1.52,2178.62,HIIT,27.327165031135525,2.67,5.0,3.03,26.43,3.01,1882.0
58.67,Male,89.91,1.62,197.52,125.72,59.01,1.44,1378.94,Cardio,33.78158105385013,3.6,3.02,1.97,34.26,0.03,2388.0
25.2,Female,62.59,1.65,174.52,141.73,61.01,1.21,1197.9,Strength,22.579041448988765,2.22,2.98,1.0,22.99,0.01,1579.0
47.95,Female,72.26,1.64,179.08,153.99,59.98,1.45,1044.87,Yoga,25.433052969174938,1.91,3.99,2.01,26.87,0.0,2019.0
37.49,Female,59.25,1.72,195.88,147.54,68.21,1.07,1413.58,HIIT,20.39648033160872,1.69,3.02,2.01,20.03,0.01,1655.0
53.18,Female,53.78,1.74,173.15,156.16,53.98,1.37,986.4,Yoga,19.197367353258855,1.79,3.01,2.0,17.76,-0.01,1657.0
23.84,Female,39.73,1.64,168.23,168.01,55.09,0.98,1183.64,HIIT,22.55658170604454,1.91,2.02,1.0,14.77,2.0,1030.0
23.12,Female,84.49,1.99,179.1,130.05,71.05,1.79,1395.13,Yoga,25.24129595557599,3.48,4.0,2.99,21.34,0.01,2317.0
56.02,Female,129.14,1.78,193.74,126.01,64.03,1.29,1562.32,HIIT,35.0,2.68,2.0,1.01,40.76,-0.01,3379.0
18.0,Female,126.4,1.67,172.11,153.56,59.95,1.45,1389.68,Cardio,35.0,2.21,2.97,1.98,45.32,-0.01,3128.0
27.06,Female,87.14,1.63,183.11,134.65,73.88,1.75,1818.6,Cardio,33.685542548213384,3.52,4.99,2.99,32.8,4.0,2510.0
57.07,Male,60.5,1.52,196.12,157.25,66.16,1.31,1259.7,Cardio,29.76717992673314,1.82,2.99,2.02,26.19,0.99,1658.0
40.2,Male,60.81,1.88,183.01,141.31,60.9,1.22,1609.06,HIIT,22.065893070133928,3.0,3.03,1.99,17.21,3.02,1657.0
25.06,Male,54.8,1.76,176.03,152.14,66.84,1.56,2229.08,HIIT,19.3193333375932,2.72,4.01,2.99,17.69,-0.03,1362.0
35.54,Female,69.54,1.79,185.04,124.68,62.91,1.09,1178.18,Strength,23.505330813597762,2.3,2.98,2.01,21.7,0.03,1940.0
20.41,Female,74.95,1.58,172.15,166.24,61.84,1.05,1007.16,Cardio,31.01699152642839,2.4,3.0,1.99,30.02,-0.05,2123.0
18.0,Female,61.35,1.79,190.97,126.12,69.07,1.11,1344.32,HIIT,19.776478072724018,2.09,2.01,1.01,19.15,-0.0,1568.0
56.88,Female,125.89,1.63,160.97,132.75,72.94,0.97,640.78,Yoga,35.0,2.13,1.98,1.01,47.38,1.02,3263.0
43.09,Female,69.07,1.52,173.11,136.58,67.94,1.4,1848.0,HIIT,32.78458302119541,2.61,4.0,2.0,29.9,0.03,1945.0
35.15,Male,102.16,1.76,193.18,120.88,64.07,0.85,1030.37,HIIT,30.71586522619275,2.92,2.0,1.02,32.98,1.01,2594.0
19.19,Male,65.29,1.52,188.56,129.87,71.04,1.23,1080.43,Cardio,33.568349130361646,2.39,2.99,1.0,28.26,0.0,1639.0
21.85,Female,88.91,1.62,174.2,162.28,69.12,1.88,2688.4,HIIT,33.00157376373164,3.48,5.0,3.0,33.88,3.99,2591.0
41.06,Male,47.57,1.78,164.81,149.11,64.99,1.26,1527.37,HIIT,18.61280156656086,2.39,3.0,1.02,15.01,-0.02,1407.0
26.06,Female,54.31,1.53,175.1,148.03,54.2,1.14,1128.6,Strength,24.294353151624502,1.7,2.98,1.0,23.2,-0.02,1568.0
43.18,Male,109.44,1.76,160.22,122.06,49.92,1.09,960.94,Cardio,35.0,3.4,2.99,1.02,35.33,4.03,2879.0
43.27,Female,53.93,1.59,186.59,135.79,71.96,0.82,722.26,Cardio,27.30692355366603,2.51,1.99,1.01,21.33,2.01,1626.0
18.01,Male,65.74,1.54,184.07,160.49,58.86,1.43,1369.37,Cardio,28.827846548744397,2.18,3.01,1.97,27.72,0.01,1820.0
43.08,Male,67.19,1.77,176.87,156.27,56.88,1.48,1956.86,HIIT,23.50951962722316,1.71,3.97,2.02,21.45,-0.03,1649.0
57.17,Male,55.21,1.99,170.07,125.6,69.77,1.14,1507.31,HIIT,16.015379354914238,2.99,2.98,2.02,13.94,0.99,1625.0
55.67,Male,84.2,1.63,183.78,140.73,52.0,1.01,1089.89,Strength,33.22376607726502,2.91,4.02,1.99,31.69,0.01,2309.0
